comboId,facetId,facetName,conceptId,conceptName,rdId,rdLabel,rdType,cuiMap,documentToCui,scopeNotes,lifecycleStage
fidp6289fidp7462,fidp6289,Tests,fidp7462,Liver Function Panel,ad1655,Liver Function Tests,Surgical/Test Procedure,,,,Active
fidp6289.fidp7463.ad1655,fidp6289,Tests,fidp7463,Liver Function Tests,ad1655,Liver Function Tests,Surgical/Test Procedure,,,,Active
fidp6289fidp7464,fidp6289,Tests,fidp7464,Liver Tests for Mononucleosis,,,,,,MULTI - hw168413,Active
fidp6289.fidp7465.bo1420,fidp6289,Tests,fidp7465,Lumbar Puncture (Spinal Tap),bo1420,lumbar puncture,Surgical/Test Procedure,,,,Active
fidp6289fidp7652,fidp6289,Tests,fidp7652,Lung Cancer Screening,,,,,abp6056,,Active
fidp6289.fidp7467.ud1582,fidp6289,Tests,fidp7467,Lung Function Tests,ud1582,Lung Function Tests,Surgical/Test Procedure,,,,Active
fidp6289fidp7468,fidp6289,Tests,fidp7468,Lung Scan,,,,,hw232382,,Active
fidp6289fidp7469,fidp6289,Tests,fidp7469,Lupus Test,,,,,,"MULTI - hw19709, hw119796 (antibody test, complement test)",Active
fidp6289fidp7470,fidp6289,Tests,fidp7470,Luteinizing Hormone (LH) Test,,,,,hw8017,,Active
fidp6289fidp7471,fidp6289,Tests,fidp7471,Lyme Disease Test,,,,,"hw5113,hw249220",,Active
fidp6289fidp7473,fidp6289,Tests,fidp7473,Magnesium (Mg) Test,abk8529,Magnesium,Surgical/Test Procedure,,,,Active
fidp6289fidp7474,fidp6289,Tests,fidp7474,Magnetic Resonance Angiogram (MRA),,,,,aa155441,,Active
fidp6289fidp8135,fidp6289,Tests,fidp8135,Magnetic Resonance Cholangiogram (MRC),,,,,uf4434,,Active
fidp6289fidp7475,fidp6289,Tests,fidp7475,Magnetic Resonance Imaging (MRI),zw1200,"MRI, NOS",Surgical/Test Procedure,,,,Active
fidp6289fidp7476,fidp6289,Tests,fidp7476,Malnutrition Tests,,,,,hw47613,,Active
fidp6289fidp7477,fidp6289,Tests,fidp7477,Mammogram,,,,,abp7315,include. in breast cancer screening,Active
fidp6289fidp7479,fidp6289,Tests,fidp7479,Medical History and Physical Exams,gapdoc00239,Medical History ,,,,,Active
fidp6289fidp9159,fidp6289,Tests,fidp9159,Medicine Blood Level,,,,,"abq4055,abq4065",,Active
fidp6289fidp7528,fidp6289,Tests,fidp7528,Mental Health Assessment,,,,,aa79756,,Active
fidp6289fidp7340,fidp6289,Tests,fidp7340,Metabolic Panel,abk8502,comprehensive metabolic panel (CMP),Surgical/Test Procedure,,,,Active
fidp6289fidp7482,fidp6289,Tests,fidp7482,Mononucleosis (Mono) Tests,,,,,hw5179,related to Liver Function Tests,Active
fidp6289.fidp7270.ug6636,fidp6289,Tests,fidp7270,MRA of the Head,ug6636,MRA of the head,Surgical/Test Procedure,,,,Active
fidp6289fidp7483,fidp6289,Tests,fidp7483,MRA of the Kidneys,abk1310,MRA of the kidney,Surgical/Test Procedure,,,,Active
fidp6289fidp7484,fidp6289,Tests,fidp7484,MRA of the Legs,abk1324,MRA of the leg,Surgical/Test Procedure,,,,Active
fidp6289.fidp7485.ug6596,fidp6289,Tests,fidp7485,MRI of the Abdomen,ug6596,MRI of the abdomen,Surgical/Test Procedure,,,,Active
fidp6289fidp8288,fidp6289,Tests,fidp8288,MRI of the Brain,,,,,,,Deleted
fidp6289.fidp7486.ug6656,fidp6289,Tests,fidp7486,MRI of the Breast,ug6656,MRI of the Breast,Surgical/Test Procedure,,,,Active
fidp6289fidp7487,fidp6289,Tests,fidp7487,MRI of the Head,gapdoc00163,MRI of the brain,Surgical/Test Procedure,,,,Active
fidp6289fidp9180,fidp6289,Tests,fidp9180,MRI of the Heart,,,,,abq2650,,Active
fidp6289.fidp7488.ug6646,fidp6289,Tests,fidp7488,MRI of the Knee,ug6646,MRI of the Knee,Surgical/Test Procedure,,,,Active
fidp6289.fidp7489.ug6705,fidp6289,Tests,fidp7489,MRI of the Neck,ug6705,MRI of the neck,Surgical/Test Procedure,,,,Active
fidp6289.fidp7490.ug6675,fidp6289,Tests,fidp7490,MRI of the Pelvis,ug6675,MRI of the Pelvis,Surgical/Test Procedure,,,,Active
fidp6289.fidp7491.ug6665,fidp6289,Tests,fidp7491,MRI of the Shoulder,ug6665,MRI of the Shoulder,Surgical/Test Procedure,,,,Active
fidp6289fidp7492,fidp6289,Tests,fidp7492,MRI of the Spine,ug6656,MRI of the cervical spine,Surgical/Test Procedure,,,,Active
fidp6289fidp7493,fidp6289,Tests,fidp7493,Multiple Sclerosis (MS) Tests,,,,,,BROAD (hw190396),Active
fidp6289.fidp7494.ad1779,fidp6289,Tests,fidp7494,Myelogram,ad1779,myelogram,Surgical/Test Procedure,,,,Active
fidp6289fidp9151,fidp6289,Tests,fidp9151,Myoglobin,,,,,abq4304,,Active
fidp6289fidp8211,fidp6289,Tests,fidp8211,Neonatal Intensive Care Unit (NICU) Tests,,,,,,BROAD (abq0128),Active
fidp6289fidp7495,fidp6289,Tests,fidp7495,Nerve Conduction Studies (NCS),gapdoc00233,Nerve Conduction Study,Surgical/Test Procedure,,,,Active
fidp6289fidp8124,fidp6289,Tests,fidp8124,Nerve Conduction Velocity (NCV) Test,,,,,,,Deleted
fidp6289fidp7496,fidp6289,Tests,fidp7496,Nerve Function Tests,,,,,hw47243,,Active
fidp6289fidp7497,fidp6289,Tests,fidp7497,Neurological Exam,,,,C0027853,,,Active
fidp6289fidp7498,fidp6289,Tests,fidp7498,Neuropsychological Tests,,,,C0027902,,,Active
fidp6289.fidp7499.abk9874,fidp6289,Tests,fidp7499,Newborn Screening,abk9874,newborn screening,Surgical/Test Procedure,,,,Active
fidp6289fidp8662,fidp6289,Tests,fidp8662,Nicotine Test,,,,,abq2853,,Active
fidp6289fidp8366,fidp6289,Tests,fidp8366,Nonstress Test (NST),,,,C0372629  ,,,Active
fidp6289fidp7500,fidp6289,Tests,fidp7500,Nuchal Translucency Screening Test,,,,,abo6088,,Active
fidp6289fidp8097,fidp6289,Tests,fidp8097,Nuclear Scan,,,,,tu6484,,Active
fidp6289fidp8096,fidp6289,Tests,fidp8096,Obstetric Panel,,,,,tr6158,,Active
fidp6289fidp7501,fidp6289,Tests,fidp7501,Ophthalmoscopy,,,,,hw5223,Part of ug5568 - Retinal Eye Exam,Active
fidp6289fidp8328,fidp6289,Tests,fidp8328,Optical Coherence Tomography (OCT),,,,,,definition,Active
fidp6289fidp8344,fidp6289,Tests,fidp8344,Oral Cancer Screening,,,,C0281184,,,Active
fidp6289fidp7502,fidp6289,Tests,fidp7502,Oral Glucose Tolerance Test,,,,,hw44896,,Active
fidp6289fidp8094,fidp6289,Tests,fidp8094,Osteoporosis Screening,,,,,tc4072,,Active
fidp6289fidp8348,fidp6289,Tests,fidp8348,Ovarian Cancer Screening,,,,C0281478,,,Active
fidp6289fidp7503,fidp6289,Tests,fidp7503,Overnight Dexamethasone Suppression Test,,,,,hw6479,,Active
fidp6289fidp8334,fidp6289,Tests,fidp8334,Oximetry,,,,,,definition,Active
fidp6289.fidp7504.ut2580,fidp6289,Tests,fidp7504,Pap Test,ut2580,pap test,Surgical/Test Procedure,,,,Active
fidp6289fidp7506,fidp6289,Tests,fidp7506,Parathyroid Hormone (PTH) Test,,,,,hw8101,,Active
fidp6289fidp7507,fidp6289,Tests,fidp7507,Partial Thromboplastin Time (PTT) Test,,,,,hw203152,,Active
fidp6289fidp7508,fidp6289,Tests,fidp7508,Pelvic Exam,uh4146,Pelvic exam,Surgical/Test Procedure,,,,Active
fidp6289fidp7509,fidp6289,Tests,fidp7509,Pelvic Ultrasound,,,,,"abo2689,hw5395",,Active
fidp6289fidp8775,fidp6289,Tests,fidp8775,Peripheral Angiogram,,,,C0412290,,,Active
fidp6289.fidp7511.abk8830,fidp6289,Tests,fidp7511,PET Scan,abk8830,PET Scan,Surgical/Test Procedure,,,,Active
fidp6289fidp7512,fidp6289,Tests,fidp7512,Phenylketonuria (PKU) Test,,,,,hw41965,,Active
fidp6289fidp7513,fidp6289,Tests,fidp7513,Phosphate Test,,,,,,"MULTI - hw202342, abl0071/hw202265 (urine, blood)",Active
fidp6289fidp7514,fidp6289,Tests,fidp7514,Pinworm Test,,,,,hw50421,,Active
fidp6289fidp7657,fidp6289,Tests,fidp7657,Polymerase Chain Reaction (PCR) Test,,,,,tn9221,,Active
fidp6289fidp7515,fidp6289,Tests,fidp7515,Postcoital Test,,,,,,,Deleted
fidp6289fidp7654,fidp6289,Tests,fidp7654,Post-Void Residual (PVR) Urine Test,,,,,ug1859,,Active
fidp6289fidp7516,fidp6289,Tests,fidp7516,Potassium (K) Test,ad1594,potassium blood test,Surgical/Test Procedure,,,,Active
fidp6289fidp7526,fidp6289,Tests,fidp7526,Pre- and Post-Massage Test (PPMT),,,,C0194852,,,Active
fidp6289fidp7518,fidp6289,Tests,fidp7518,Preeclampsia Test,,,,,,need custom concept,Active
fidp6289fidp7519,fidp6289,Tests,fidp7519,Pregnancy Tests,,,,,,"BROAD (abo7951, hw227606)",Active
fidp6289fidp8340,fidp6289,Tests,fidp8340,Prenatal Tests and Screening,,,,,,BROAD,Active
fidp6289fidp7521,fidp6289,Tests,fidp7521,Progesterone Test,,,,,hw42146,,Active
fidp6289fidp7522,fidp6289,Tests,fidp7522,Prolactin Blood Test,,,,,hw47630,,Active
fidp6289fidp7524,fidp6289,Tests,fidp7524,Prostate Cancer Screening,,,,,,BROAD,Active
fidp6289.fidp7525.zw1240,fidp6289,Tests,fidp7525,Prostate-Specific Antigen (PSA) Test,zw1240,Prostate-Specific Antigen (PSA) Test,Surgical/Test Procedure,,,,Active
fidp6289fidp7527,fidp6289,Tests,fidp7527,Protein Test,abl0082,blood total protein test,Surgical/Test Procedure,,,,Active
fidp6289fidp7529,fidp6289,Tests,fidp7529,Pulse Measurement,,,,C0034107,,,Active
fidp6289fidp7530,fidp6289,Tests,fidp7530,Radioactive Iodine Uptake Test,,,,,,MULTI - tw9880 (RD/dmap),Active
fidp6289fidp8125,fidp6289,Tests,fidp8125,RBC Nuclear Scan,,,,,hw252119,,Active
fidp6289fidp7531,fidp6289,Tests,fidp7531,Renin Blood Test,,,,,hw203228,,Active
fidp6289fidp7532,fidp6289,Tests,fidp7532,Reticulocyte Count,,,,,hw203366,,Active
fidp6289.fidp7533.ug5568,fidp6289,Tests,fidp7533,Retinal Eye Exam,ug5568,retinal eye exam,Surgical/Test Procedure,,,,Active
fidp6289fidp7534,fidp6289,Tests,fidp7534,Retinal Imaging,,,,,"abk5637,aa79585",,Active
fidp6289fidp7535,fidp6289,Tests,fidp7535,Retrograde Pyelogram,,,,C0203110,,,Active
fidp6289fidp7536,fidp6289,Tests,fidp7536,Rh Antibodies Test,av2625,rh screening (pregnancy),Surgical/Test Procedure,,,,Active
fidp6289.fidp7537.abl0192,fidp6289,Tests,fidp7537,Rheumatoid Factor (RF) Test,abl0192,rheumatoid factor (RF) test,Surgical/Test Procedure,,,,Active
fidp6289fidp7538,fidp6289,Tests,fidp7538,Rubella Test,,,,,hw5576,,Active
fidp6289fidp7539,fidp6289,Tests,fidp7539,Salivary Gland Scan,,,,,hw234444,,Active
fidp6289fidp8361,fidp6289,Tests,fidp8361,Scoliosis Screening,,,,,,need custom concept,Active
fidp6289fidp7540,fidp6289,Tests,fidp7540,Sedimentation Rate (Sed Rate) Test,abl0210,ESR (sedimentation rate),Surgical/Test Procedure,,,,Active
fidp6289.fidp7541.zc1171,fidp6289,Tests,fidp7541,Semen Analysis,zc1171,semen analysis,Surgical/Test Procedure,,,,Active
fidp6289fidp7543,fidp6289,Tests,fidp7543,Septic Workup,,,,,abn3089,,Active
fidp6289fidp7544,fidp6289,Tests,fidp7544,Serum Osmolality Test,,,,,hw203418,,Active
fidp6289fidp7545,fidp6289,Tests,fidp7545,Sexually Transmitted Infections (STI) Tests,,,,,,BROAD,Active
fidp6289fidp7546,fidp6289,Tests,fidp7546,Sickle Cell Test,,,,,hw43792,,Active
fidp6289fidp7548,fidp6289,Tests,fidp7548,Sinus Aspiration,,,,,hw60698,,Active
fidp6289fidp7549,fidp6289,Tests,fidp7549,Sinus Exam,,,,,hw60510,,Active
fidp6289fidp7550,fidp6289,Tests,fidp7550,Sinus X-Ray,,,,C0202732,,,Active
fidp6289fidp7551,fidp6289,Tests,fidp7551,Skin and Wound Cultures,,,,,hw5656,,Active
fidp6289fidp8343,fidp6289,Tests,fidp8343,Skin Cancer Screening,,,,,skc1179,,Active
fidp6289fidp7553,fidp6289,Tests,fidp7553,Skull X-Ray,,,,C0202681,,,Active
fidp6289fidp7554,fidp6289,Tests,fidp7554,Sleep Studies,abl0053,sleep study,Surgical/Test Procedure,,,,Active
fidp6289fidp7555,fidp6289,Tests,fidp7555,Slit Lamp Exam,,,,,tu6231,,Active
fidp6289fidp7556,fidp6289,Tests,fidp7556,Sodium (Na) Test,abl0091,blood sodium test,surgical/Test Procedure,,,,Active
fidp6289fidp7557,fidp6289,Tests,fidp7557,Sonohysterogram,,,,,abo3658,,Active
fidp6289fidp8130,fidp6289,Tests,fidp8130,SPECT of the Heart,,,,,te7679,,Active
fidp6289fidp7558,fidp6289,Tests,fidp7558,Sperm Penetration Tests,,,,,ux1270,,Active
fidp6289fidp7559,fidp6289,Tests,fidp7559,Spinal X-Ray,,,,C0203139,,,Active
fidp6289fidp7560,fidp6289,Tests,fidp7560,Sports Physical,,,,,uh4656,,Active
fidp6289.fidp7561.abl0044,fidp6289,Tests,fidp7561,Sputum Culture,abl0044,Sputum Culture,Surgical/Test Procedure,,,,Active
fidp6289fidp7562,fidp6289,Tests,fidp7562,Sputum Cytology,,,,,tu6418,,Active
fidp6289fidp8346,fidp6289,Tests,fidp8346,Stomach (Gastric) Cancer Screening,,,,,ncicdr0000315400 ,,Active
fidp6289fidp7563,fidp6289,Tests,fidp7563,Stool Analysis,,,,,,"MUTLI - aa80714, av2864, hw186040",Active
fidp6289fidp7564,fidp6289,Tests,fidp7564,Stool Culture,,,,,hw5738,,Active
fidp6289fidp7565,fidp6289,Tests,fidp7565,Stool Tests for Colorectal Cancer,,,,,hw227116,,Active
fidp6289fidp7566,fidp6289,Tests,fidp7566,Straight-Leg Test,,,,C1288281  ,,,Active
fidp6289fidp7567,fidp6289,Tests,fidp7567,Strep Test,,,,,"abk1365,hw54524",,Active
fidp6289fidp8353,fidp6289,Tests,fidp8353,Stress Echocardiogram,ug6362,"echocardiogram, stress",Surgical/Test Procedure,,,,Active
fidp6289fidp7568,fidp6289,Tests,fidp7568,Sweat Test,,,,,hw5781,,Active
fidp6289fidp7569,fidp6289,Tests,fidp7569,Syphilis Tests,gapdoc00078,syphilis test,Surgical/Test Procedure,,,,Active
fidp6289fidp7570,fidp6289,Tests,fidp7570,Tay-Sachs Test,,,,,hw20703,,Active
fidp6289fidp8093,fidp6289,Tests,fidp8093,Testicular Cancer Screening,,,,,,need custom concept,Active
fidp6289fidp7572,fidp6289,Tests,fidp7572,Testicular Exam,,,,,,"MULTI - gapdoc00181, dmap (self-exam, office)",Active
fidp6289fidp7573,fidp6289,Tests,fidp7573,Testicular Scan,,,,,hw234999,,Active
fidp6289fidp7574,fidp6289,Tests,fidp7574,Testicular Ultrasound,,,,,ux1136,,Active
fidp6289fidp7575,fidp6289,Tests,fidp7575,Testosterone Test,,,,,hw27307,,Active
fidp6289fidp7576,fidp6289,Tests,fidp7576,Tests for Erection Problems,,,,,hw231151,,Active
fidp6289fidp7577,fidp6289,Tests,fidp7577,Thick and Thin Blood Smears,,,,,hw118744,,Active
fidp6289.fidp7579.abk1375,fidp6289,Tests,fidp7579,Throat Culture,abk1375,throat culture,Surgical/Test Procedure,,,,Active
fidp6289fidp7580,fidp6289,Tests,fidp7580,Thyroid and Parathyroid Ultrasound,,,,,hw5894,,Active
fidp6289fidp7582,fidp6289,Tests,fidp7582,Thyroid Hormone Tests,,,,,"hw27377,zw1220",,Active
fidp6289.fidp7583.abk9865,fidp6289,Tests,fidp7583,Thyroid Scan,abk9865,thyroid scan,Surgical/Test Procedure,,,,Active
fidp6289fidp8127,fidp6289,Tests,fidp8127,Thyroid Tests,,,,C0740212 ,,,Active
fidp6289.fidp7584.abk8839,fidp6289,Tests,fidp7584,Thyroid-Stimulating Hormone (TSH) Test,abk8839,Thyroid-Stimulating Hormone (TSH) Test,Surgical/Test Procedure,,,,Active
fidp6289fidp7585,fidp6289,Tests,fidp7585,Tilt Table Test,,,,,"aa108087,abq1601",,Active
fidp6289fidp7586,fidp6289,Tests,fidp7586,Tissue Type Test,,,,,hw40261,,Active
fidp6289fidp7587,fidp6289,Tests,fidp7587,Tonometry,,,,,hw201323,,Active
fidp6289fidp7588,fidp6289,Tests,fidp7588,Toxicology Tests,,,,,hw27448,,Active
fidp6289fidp7589,fidp6289,Tests,fidp7589,Toxoplasmosis Test,,,,,"hw5932,tn9221",,Active
fidp6289fidp8772,fidp6289,Tests,fidp8772,Transesophageal Echocardiogram,zc2263,"echocardiogram, transesophageal",Surgical/Test Procedure,,,,Active
fidp6289fidp7590,fidp6289,Tests,fidp7590,Transrectal Ultrasound (TRUS),,,,,,definition,Active
fidp6289fidp7591,fidp6289,Tests,fidp7591,Transthoracic Echocardiogram,abn2885,"echocardiogram, transthoracic",Surgical/Test Procedure,,,,Active
fidp6289fidp8330,fidp6289,Tests,fidp8330,Transthoracic Needle Aspiration (TTNA),,,,,,definition,Active
fidp6289fidp8354,fidp6289,Tests,fidp8354,Triple and Quad Screen,,,,,ut2589,,Active
fidp6289.fidp7592.uh3519,fidp6289,Tests,fidp7592,Tuberculin Skin Test,uh3519,Tuberculin Skin Test,Surgical/Test Procedure,,,,Active
fidp6289fidp7593,fidp6289,Tests,fidp7593,Tuberculosis (TB) Test,,,,,"abk7483,tc4073",,Active
fidp6289fidp7595,fidp6289,Tests,fidp7595,Tympanometry,,,,C0085853,,,Active
fidp6289fidp8336,fidp6289,Tests,fidp8336,Ultrasound (General),,,,,,definition,Active
fidp6289fidp8364,fidp6289,Tests,fidp8364,Understanding Lab Test Results,,,,,,need custom concept,Active
fidp6289fidp7596,fidp6289,Tests,fidp7596,Upper Gastrointestinal (UGI) Series,,,,,"av2900,hw235227",,Active
fidp6289fidp7599,fidp6289,Tests,fidp7599,Uric Acid Test,,,,,,"MULTI - aa12023, aa15402 (blood, urine)",Active
fidp6289.fidp7600.ud3771,fidp6289,Tests,fidp7600,Urinalysis,,,,,,,Deleted
fidp6289fidp8335,fidp6289,Tests,fidp8335,Urinary Tract Tests,,,,,hw188172,,Active
fidp6289.fidp7601.av2874,fidp6289,Tests,fidp7601,Urine Culture,av2874,urine culture,Surgical/Test Procedure,,,,Active
fidp6289fidp7602,fidp6289,Tests,fidp7602,Urine Sugar (Glucose) Test,,,,,aa115833,,Active
fidp6289fidp7603,fidp6289,Tests,fidp7603,Urine Test,ud3771,urinalysis,Surgical/Test Procedure,,,,Active
fidp6289fidp7604,fidp6289,Tests,fidp7604,Urodynamic Tests,,,,,hw219446,,Active
fidp6289fidp7605,fidp6289,Tests,fidp7605,Uroflowmetry Test,,,,C0200008  ,,,Active
fidp6289fidp7606,fidp6289,Tests,fidp7606,Vaginal Exams,,,,,"hw195965,hw235326",,Active
fidp6289fidp7607,fidp6289,Tests,fidp7607,Vaginal Exams During Labor,,,,,hw221696,Compare to vaginal exams,Active
fidp6289fidp7608,fidp6289,Tests,fidp7608,Vaginal Wet Mount,,,,,hw6026,,Active
fidp6289fidp8367,fidp6289,Tests,fidp8367,Viral Culture,,,,,,definition,Active
fidp6289fidp7609,fidp6289,Tests,fidp7609,Viral Load Measurement,,,,,hw178891,,Active
fidp6289fidp7610,fidp6289,Tests,fidp7610,Viral Tests,,,,,hw235580,,Active
fidp6289fidp7612,fidp6289,Tests,fidp7612,Vision Tests,zx4604,eye exam (separate from retinal eye exam),Surgical/Test Procedure,,,,Active
fidp6289fidp7613,fidp6289,Tests,fidp7613,Visual Field Testing,,,,,hw155215,,Active
fidp6289fidp7614,fidp6289,Tests,fidp7614,Vitamin B12 Test,abk8511,Vitamin B12 measurement,Surgical/Test Procedure,,,,Active
fidp6289fidp7615,fidp6289,Tests,fidp7615,Vitamin D Test,,,,,abp2312,,Active
fidp6289.fidp7616.abk9072,fidp6289,Tests,fidp7616,Voiding Cystourethrogram (VCUG),abk9072,Voiding Cystourethrogram (VCUG),Surgical/Test Procedure,,,,Active
fidp6289fidp8801,fidp6289,Tests,fidp8801,Wellness Visits,,,,,,BROAD - multiple RD's,Active
fidp6289fidp7617,fidp6289,Tests,fidp7617,White Blood Cell Differential (WBC) Test,abk8456,White Blood Cell Differential,Surgical/Test Procedure,,,,Active
fidp6289fidp7618,fidp6289,Tests,fidp7618,X-Rays (General),abn2360,"xray, general",Surgical/Test Procedure,,,,Active
